DATE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection
1/13/2016 23:59,,,,,,,,
1/14/2016 0:56,CLR:00,10,18,15,4,54,5,240
1/14/2016 1:56,CLR:00,10,18,15,5,57,5,250
1/14/2016 2:56,SCT:04 110,10,18,15,6,59,7,250
1/14/2016 3:56,OVC:08 95,10,19,16,6,57,7,240
1/14/2016 4:56,OVC:08 75,10,19,16,7,59,5,240
1/14/2016 5:56,OVC:08 65,10,19,16,7,59,7,240
1/14/2016 6:56,OVC:08 48,10,19,16,8,62,10,230
1/14/2016 7:54,OVC:08 35,2,18,16,12,79,7,230
1/14/2016 7:56,OVC:08 35,2,18,16,12,77,8,240
1/14/2016 8:03,BKN:07 43 OVC:08 60,4,18,17,13,81,8,220
1/14/2016 8:56,FEW:02 48 BKN:07 60 OVC:08 75,5,19,18,14,81,9,220
1/14/2016 9:56,BKN:07 36 BKN:07 46 OVC:08 70,9,21,19,15,78,6,240
1/14/2016 10:56,FEW:02 22,10,23,20,14,68,8,270
1/14/2016 11:56,SCT:04 28,10,24,21,12,60,7,260
1/14/2016 12:56,FEW:02 36,10,27,23,12,53,10,260
1/14/2016 13:56,SCT:04 41,10,28,23,12,51,6,270
1/14/2016 14:56,FEW:02 46,10,28,23,9,44,10,280
1/14/2016 15:56,CLR:00,10,27,22,10,49,7,290
1/14/2016 16:56,CLR:00,10,25,21,9,50,7,230
1/14/2016 17:56,CLR:00,10,24,20,10,55,6,230
1/14/2016 18:56,CLR:00,10,23,19,10,57,7,230
1/14/2016 19:56,CLR:00,10,22,19,11,63,6,220
1/14/2016 20:56,FEW:02 55,10,20,18,11,68,0,0
1/14/2016 21:56,CLR:00,10,16,15,11,80,3,250
1/14/2016 22:56,CLR:00,10,16,15,11,80,5,270
1/14/2016 23:56,CLR:00,10,14,13,10,84,0,0
1/14/2016 23:59,,,,,,,,
1/15/2016 0:56,BKN:07 49,10,14,13,11,88,0,0
1/15/2016 1:56,OVC:08 46,10,19,18,14,81,0,0
1/15/2016 2:56,OVC:08 49,10,21,20,16,81,0,0
1/15/2016 3:56,OVC:08 50,10,23,21,18,81,0,0
1/15/2016 4:56,OVC:08 110,10,23,21,18,81,0,0
1/15/2016 5:56,CLR:00,10,20,19,16,85,3,30
1/15/2016 6:56,BKN:07 50,10,20,19,17,89,0,0
1/15/2016 7:56,OVC:08 46,10,23,22,19,85,0,0
1/15/2016 8:56,OVC:08 50,10,25,23,20,81,0,0
1/15/2016 9:56,OVC:08 55,10,28,26,21,75,0,0
1/15/2016 10:56,OVC:08 60,10,32,29,22,66,0,0
1/15/2016 11:33,BKN:07 27 OVC:08 60,10,34,29,21,59,5,140
1/15/2016 11:56,OVC:08 27,10,35,30,21,57,8,150
1/15/2016 12:33,FEW:02 27 OVC:08 65,10,36,31,22,57,7,120
1/15/2016 12:56,OVC:08 70,10,36,31,22,57,8,150
1/15/2016 13:53,BKN:07 23,10,37,33,25,60,9,110
1/15/2016 13:56,BKN:07 23,10,37,32,24,59,10,100
1/15/2016 14:56,OVC:08 21,10,37,33,27,67,10,110
1/15/2016 15:56,OVC:08 19,10,36,33,27,70,8,90
1/15/2016 16:56,OVC:08 18,10,35,32,27,72,7,80
1/15/2016 17:56,OVC:08 17,10,35,32,26,70,0,0
1/15/2016 18:56,OVC:08 17,10,35,32,28,76,3,90
1/15/2016 19:56,OVC:08 15,10,35,32,27,72,3,40
1/15/2016 20:03,OVC:08 13,10,34,32,28,79,5,40
1/15/2016 20:47,OVC:08 15,10,35,33,29,78,3,350
1/15/2016 20:56,OVC:08 15,10,35,32,28,76,5,340
1/15/2016 21:20,OVC:08 14,10,35,33,29,78,5,10
1/15/2016 21:56,OVC:08 13,10,35,33,30,82,5,40
1/15/2016 22:56,OVC:08 11,10,35,33,31,85,0,0
1/15/2016 23:54,OVC:08 9,10,36,34,32,87,3,340
1/15/2016 23:56,OVC:08 9,10,36,34,32,86,6,340
1/15/2016 23:59,,,,,,,,
1/16/2016 0:56,OVC:08 8,10,35,34,32,89,3,360
1/16/2016 1:56,OVC:08 6,6,34,33,32,92,3,340
1/16/2016 2:27,OVC:08 4,2.5,33,33,32,96,3,310
1/16/2016 2:56,OVC:08 3,1.75,33,33,32,96,13,350
1/16/2016 3:19,OVC:08 3,2,33,33,32,96,13,10
1/16/2016 3:56,OVC:08 2,2.5,34,34,33,97,0,0
1/16/2016 4:25,OVC:08 2,3,33,33,33,100,6,10
1/16/2016 4:56,OVC:08 3,5,33,33,32,96,6,320
1/16/2016 5:56,OVC:08 3,3,33,33,32,96,6,340
1/16/2016 6:56,OVC:08 4,5,33,33,32,96,9,360
1/16/2016 7:05,OVC:08 4,2,33,33,33,100,10,350
1/16/2016 7:31,OVC:08 5,2,34,34,33,97,11,350
1/16/2016 7:56,OVC:08 6,3,34,34,33,97,14,360
1/16/2016 8:56,OVC:08 6,6,35,35,34,96,9,350
1/16/2016 9:56,OVC:08 5,5,36,36,35,97,10,330
1/16/2016 10:21,OVC:08 5,1.75,33,33,32,96,13,320
1/16/2016 10:56,BKN:07 5 OVC:08 12,1.25,33,33,32,96,10,330
1/16/2016 11:21,BKN:07 7 OVC:08 27,3,33,33,32,96,7,340
1/16/2016 11:56,BKN:07 6 OVC:08 39,10,34,33,32,92,9,330
1/16/2016 12:56,OVC:08 8,10,36,35,34,93,10,320
1/16/2016 13:56,OVC:08 8,10,36,35,33,89,7,320
1/16/2016 14:54,OVC:08 10,10,36,35,34,93,6,300
1/16/2016 14:56,OVC:08 10,10,36,35,34,93,5,290
1/16/2016 15:53,SCT:04 10 SCT:04 70,10,37,36,34,87,3,300
1/16/2016 15:56,SCT:04 10 SCT:04 70,10,37,35,33,86,5,300
1/16/2016 16:56,FEW:02 10 SCT:04 70,10,31,31,30,96,0,0
1/16/2016 17:56,CLR:00,10,30,30,29,96,0,0
1/16/2016 18:17,FEW:02 55,0.75,29,29,28,96,0,0
1/16/2016 18:35,BKN:07 55,2,29,29,28,96,0,0
1/16/2016 18:43,OVC:08 55,10,30,30,29,96,0,0
1/16/2016 18:56,BKN:07 55,10,31,31,30,96,0,0
1/16/2016 19:56,OVC:08 65,10,34,34,33,97,3,230
1/16/2016 20:56,CLR:00,10,35,34,32,89,5,230
1/16/2016 21:56,CLR:00,10,37,35,31,79,8,280
1/16/2016 22:56,CLR:00,10,37,33,26,65,13,280
1/16/2016 23:56,CLR:00,10,35,31,24,64,5,280
1/16/2016 23:59,,,,,,,,
1/17/2016 0:56,CLR:00,10,33,30,25,72,9,300
1/17/2016 1:56,CLR:00,10,34,30,24,67,10,280
1/17/2016 2:56,CLR:00,10,33,29,22,64,8,270
1/17/2016 3:56,CLR:00,10,32,28,21,64,8,260
1/17/2016 4:56,CLR:00,10,31,27,20,64,7,270
1/17/2016 5:56,OVC:08 33,10,32,28,21,64,7,250
1/17/2016 6:56,SCT:04 34,10,30,27,20,66,5,290
1/17/2016 7:56,CLR:00,10,31,28,23,72,0,0
1/17/2016 8:56,CLR:00,10,33,29,21,61,11,330
1/17/2016 9:56,CLR:00,10,33,28,19,56,11,350
1/17/2016 10:56,CLR:00,10,33,29,20,58,6,350
1/17/2016 11:56,CLR:00,10,33,28,19,56,8,340
1/17/2016 12:56,BKN:07 120 OVC:08 230,10,33,29,21,61,5,340
1/17/2016 13:56,BKN:07 120,10,33,28,19,56,9,20
1/17/2016 14:56,OVC:08 110,10,32,27,16,52,7,350
1/17/2016 15:56,OVC:08 110,10,31,26,17,56,5,10
1/17/2016 16:56,BKN:07 30 OVC:08 90,10,31,26,17,56,5,360
1/17/2016 17:19,OVC:08 29,10,31,26,17,56,6,350
1/17/2016 17:56,BKN:07 28,10,31,26,15,52,5,10
1/17/2016 18:56,OVC:08 27,7,30,27,20,66,9,360
1/17/2016 19:20,BKN:07 20 OVC:08 28,2,28,26,23,81,5,350
1/17/2016 19:56,OVC:08 22,2,28,27,24,85,5,340
1/17/2016 20:13,OVC:08 14,1.5,28,27,25,88,6,340
1/17/2016 20:31,OVC:08 15,2,28,27,25,88,6,350
1/17/2016 20:49,OVC:08 13,1.5,28,27,25,88,7,340
1/17/2016 20:56,OVC:08 13,1.25,27,27,26,96,6,340
1/17/2016 21:20,OVC:08 16,2,27,27,26,96,7,330
1/17/2016 21:36,FEW:02 7 OVC:08 20,2.5,27,27,26,96,6,330
1/17/2016 21:46,FEW:02 7 OVC:08 28,4,27,26,25,92,6,350
1/17/2016 21:51,OVC:08 7,2,27,26,25,93,9,340
1/17/2016 21:56,OVC:08 7,2,27,26,25,92,8,340
1/17/2016 22:03,FEW:02 9 OVC:08 37,4,27,26,25,92,7,340
1/17/2016 22:29,FEW:02 10 FEW:02 16 OVC:08 33,2.5,27,26,25,92,7,340
1/17/2016 22:38,OVC:08 35,3,27,26,24,89,7,360
1/17/2016 22:56,OVC:08 36,4,27,26,24,89,6,350
1/17/2016 23:07,FEW:02 9 BKN:07 19 OVC:08 35,4,27,26,25,92,6,330
1/17/2016 23:54,OVC:08 13,6,27,26,25,93,7,330
1/17/2016 23:56,OVC:08 13,5,27,26,24,89,6,330
1/17/2016 23:59,,,,,,,,
1/18/2016 0:49,BKN:07 15 OVC:08 36,3,27,26,25,92,6,330
1/18/2016 0:54,SCT:04 15 OVC:08 36,3,27,26,25,93,7,340
1/18/2016 0:56,SCT:04 15 OVC:08 34,3,27,26,25,92,6,330
1/18/2016 1:06,FEW:02 9 SCT:04 15 OVC:08 34,3,27,26,24,89,7,320
1/18/2016 1:23,SCT:04 9 BKN:07 16 OVC:08 34,2.5,26,25,24,92,7,340
1/18/2016 1:27,BKN:07 9 BKN:07 16 OVC:08 34,3,26,25,24,92,7,340
1/18/2016 1:37,SCT:04 9 BKN:07 16 OVC:08 34,3,26,25,24,92,7,320
1/18/2016 1:54,BKN:07 11 BKN:07 20 OVC:08 37,3,27,26,25,93,8,320
1/18/2016 1:56,SCT:04 11 BKN:07 23 OVC:08 37,3,26,25,24,92,8,320
1/18/2016 2:09,FEW:02 10 OVC:08 23,2,26,25,24,92,6,330
1/18/2016 2:17,BKN:07 12 OVC:08 23,1.5,26,25,24,92,7,320
1/18/2016 2:28,FEW:02 8 BKN:07 16 OVC:08 23,1.75,26,25,24,92,7,320
1/18/2016 2:36,BKN:07 16 OVC:08 25,2.5,26,25,24,92,5,310
1/18/2016 2:40,FEW:02 9 SCT:04 16 OVC:08 25,3,26,25,24,92,6,310
1/18/2016 2:56,SCT:04 9 BKN:07 19 OVC:08 24,1.75,26,26,25,96,6,310
1/18/2016 3:02,BKN:07 9 OVC:08 24,2.5,26,26,25,96,7,310
1/18/2016 3:12,BKN:07 9 BKN:07 19 OVC:08 25,4,26,25,24,92,6,310
1/18/2016 3:20,BKN:07 9 BKN:07 17 OVC:08 25,1.75,26,26,25,96,6,290
1/18/2016 3:27,SCT:04 7 BKN:07 13 OVC:08 25,1,26,26,25,96,7,290
1/18/2016 3:39,FEW:02 6 OVC:08 11,0.75,26,26,25,96,7,280
1/18/2016 3:46,FEW:02 6 OVC:08 11,1,26,26,25,96,8,300
1/18/2016 3:56,BKN:07 11 OVC:08 30,1.5,26,25,24,92,7,300
1/18/2016 4:01,BKN:07 11 OVC:08 30,3,26,25,23,88,7,300
1/18/2016 4:09,FEW:02 13 OVC:08 29,3,26,25,24,92,7,300
1/18/2016 4:13,SCT:04 17 OVC:08 29,1.75,26,25,24,92,6,300
1/18/2016 4:39,FEW:02 9 BKN:07 15 OVC:08 41,1.75,26,25,24,92,0,0
1/18/2016 4:45,BKN:07 11 OVC:08 22,0.75,26,26,25,96,3,280
1/18/2016 4:54,BKN:07 9 OVC:08 22,0.75,27,26,25,93,3,290
1/18/2016 4:56,BKN:07 9 OVC:08 41,0.75,26,26,25,96,3,290
1/18/2016 5:07,VV:09 9,1,26,26,25,96,0,0
1/18/2016 5:14,OVC:08 14,1.25,26,26,25,96,0,0
1/18/2016 5:21,FEW:02 8 OVC:08 20,2,26,26,25,96,0,0
1/18/2016 5:33,FEW:02 8 OVC:08 31,4,26,26,25,96,0,0
1/18/2016 5:56,OVC:08 37,4,26,25,24,92,0,0
1/18/2016 6:18,BKN:07 29 OVC:08 60,2.5,26,25,24,92,3,240
1/18/2016 6:28,BKN:07 20 OVC:08 60,1.25,26,26,25,96,0,0
1/18/2016 6:52,BKN:07 19 OVC:08 26,2.5,27,26,25,93,0,0
1/18/2016 6:56,OVC:08 21,2.5,26,26,25,96,0,0
1/18/2016 7:16,BKN:07 21 OVC:08 30,6,26,26,25,96,13,290
1/18/2016 7:44,SCT:04 33 OVC:08 70,10,25,22,16,69,15,280
1/18/2016 7:56,BKN:07 14 BKN:07 70,10,24,21,15,68,11,270
1/18/2016 8:03,SCT:04 70 OVC:08 90,10,24,21,15,68,10,280
1/18/2016 8:56,OVC:08 55,10,24,21,13,62,11,270
1/18/2016 9:56,OVC:08 70,10,25,21,11,55,18,280
1/18/2016 10:56,SCT:04 35 BKN:07 80,10,23,19,9,55,18,280
1/18/2016 11:56,SCT:04 30 SCT:04 65,10,24,19,7,48,16,290
1/18/2016 12:56,SCT:04 40 SCT:04 70,10,24,19,3,40,17,260
1/18/2016 13:56,OVC:08 50,6,23,18,4,44,23,270
1/18/2016 14:56,BKN:07 60,10,24,19,2,38,21,280
1/18/2016 15:56,BKN:07 70,7,24,18,-1,33,24,290
1/18/2016 16:56,CLR:00,10,22,16,-7,27,20,280
1/18/2016 17:56,CLR:00,10,21,16,-4,33,15,270
1/18/2016 18:56,CLR:00,10,20,15,-4,34,17,270
1/18/2016 19:56,CLR:00,10,19,14,-3,37,14,270
1/18/2016 20:56,CLR:00,10,19,14,-2,39,13,270
1/18/2016 21:56,CLR:00,10,18,14,-1,43,17,270
1/18/2016 22:56,CLR:00,10,17,13,-2,43,14,280
1/18/2016 23:56,CLR:00,10,16,12,-2,45,16,280
1/18/2016 23:59,,,,,,,,
1/19/2016 0:56,CLR:00,10,15,11,-2,46,21,280
1/19/2016 1:56,CLR:00,10,15,12,-1,49,14,280
1/19/2016 2:56,CLR:00,10,15,12,-1,49,16,270
1/19/2016 3:56,CLR:00,10,15,12,-1,49,13,260
1/19/2016 4:56,CLR:00,10,14,11,-1,51,18,280
1/19/2016 5:56,CLR:00,10,14,11,-1,51,15,260
1/19/2016 6:56,CLR:00,10,14,11,-2,49,14,270
1/19/2016 7:56,CLR:00,10,15,12,-1,49,17,260
1/19/2016 8:56,FEW:02 50 SCT:04 250,10,17,13,-1,45,22,280
1/19/2016 9:56,SCT:04 50 BKN:07 120,10,18,14,0,45,20,260
1/19/2016 10:56,BKN:07 120,10,19,15,-1,41,14,280
1/19/2016 11:56,BKN:07 120,10,22,17,1,40,24,310
1/19/2016 12:56,BKN:07 120,10,23,18,2,40,22,300
1/19/2016 13:56,CLR:00,10,22,17,1,40,17,270
1/19/2016 14:56,CLR:00,10,22,17,1,40,20,280
1/19/2016 15:56,CLR:00,10,22,17,2,42,18,270
1/19/2016 16:56,CLR:00,10,21,16,2,43,17,280
1/19/2016 17:56,CLR:00,10,21,17,3,45,18,300
1/19/2016 18:56,CLR:00,10,21,17,4,47,15,300
1/19/2016 19:56,CLR:00,10,19,15,4,51,17,300
1/19/2016 20:56,CLR:00,10,19,15,3,49,16,300
1/19/2016 21:56,CLR:00,10,17,14,5,59,11,290
1/19/2016 22:56,CLR:00,10,17,14,2,51,9,280
1/19/2016 23:56,CLR:00,10,17,14,3,54,11,270
1/19/2016 23:59,,,,,,,,
1/20/2016 0:56,CLR:00,10,17,14,4,56,11,280
1/20/2016 1:56,CLR:00,10,18,15,5,57,10,290
1/20/2016 2:56,CLR:00,10,18,15,5,57,14,290
1/20/2016 3:56,CLR:00,10,19,16,5,54,11,300
1/20/2016 4:56,CLR:00,10,19,16,6,57,14,310
1/20/2016 5:56,CLR:00,10,18,15,5,57,11,280
1/20/2016 6:56,CLR:00,10,17,14,5,59,13,280
1/20/2016 7:56,CLR:00,10,18,15,6,59,13,280
1/20/2016 8:56,CLR:00,10,20,16,5,52,16,300
1/20/2016 9:56,CLR:00,10,22,18,5,48,20,290
1/20/2016 10:56,CLR:00,10,24,19,6,46,24,280
1/20/2016 11:56,CLR:00,10,27,22,7,43,17,300
1/20/2016 12:56,CLR:00,10,29,22,5,36,22,290
1/20/2016 13:56,SCT:04 200,10,29,22,5,36,21,290
1/20/2016 14:56,CLR:00,10,31,24,6,35,16,310
1/20/2016 15:56,CLR:00,10,29,22,5,36,20,290
1/20/2016 16:56,CLR:00,10,27,21,6,41,15,310
1/20/2016 17:56,BKN:07 200,10,28,22,7,41,16,300
1/20/2016 18:56,CLR:00,10,27,22,7,43,11,300
1/20/2016 19:56,CLR:00,10,27,22,8,45,9,290
1/20/2016 20:56,CLR:00,10,26,21,8,46,10,290
1/20/2016 21:56,CLR:00,10,26,21,8,46,7,270
1/20/2016 22:56,FEW:02 110,10,25,20,7,46,6,280
1/20/2016 23:56,FEW:02 120,10,24,20,8,50,9,300
1/20/2016 23:59,,,,,,,,
1/21/2016 0:56,CLR:00,10,23,19,8,53,10,300
1/21/2016 1:56,FEW:02 120,10,22,18,8,55,8,310
1/21/2016 2:56,CLR:00,10,21,18,8,57,8,300
1/21/2016 3:56,CLR:00,10,19,16,7,59,7,290
1/21/2016 4:56,FEW:02 110,10,18,15,7,62,5,270
1/21/2016 5:56,CLR:00,10,14,12,6,71,5,250
1/21/2016 6:56,CLR:00,10,16,14,7,67,5,250
1/21/2016 7:56,FEW:02 150,10,16,14,8,71,6,250
1/21/2016 8:56,CLR:00,10,22,18,8,55,7,280
1/21/2016 9:56,SCT:04 150,10,26,21,9,48,14,310
1/21/2016 10:56,CLR:00,10,27,22,7,43,23,320
1/21/2016 11:56,CLR:00,10,29,23,6,38,21,310
1/21/2016 12:56,CLR:00,10,30,24,7,38,20,300
1/21/2016 13:56,CLR:00,10,31,24,6,35,16,310
1/21/2016 14:56,CLR:00,10,31,24,6,35,18,300
1/21/2016 15:56,CLR:00,10,29,22,5,36,15,300
1/21/2016 16:56,CLR:00,10,27,21,5,39,16,310
1/21/2016 17:56,CLR:00,10,25,19,3,39,17,300
1/21/2016 18:56,CLR:00,10,25,19,3,39,15,310
1/21/2016 19:56,CLR:00,10,23,18,3,42,14,310
1/21/2016 20:56,CLR:00,10,22,17,3,44,14,300
1/21/2016 21:56,CLR:00,10,21,16,2,43,9,290
1/21/2016 22:56,CLR:00,10,19,15,2,47,8,310
1/21/2016 23:56,CLR:00,10,18,15,3,52,11,310
1/21/2016 23:59,,,,,,,,
1/22/2016 0:56,CLR:00,10,18,15,3,52,10,300
1/22/2016 1:56,CLR:00,10,17,14,6,62,11,270
1/22/2016 2:56,CLR:00,10,16,14,6,65,8,280
1/22/2016 3:56,CLR:00,10,14,12,6,71,7,300
1/22/2016 4:56,CLR:00,10,15,12,3,59,8,290
1/22/2016 5:56,CLR:00,10,17,14,4,56,10,320
1/22/2016 6:56,CLR:00,10,18,14,2,49,10,330
1/22/2016 7:56,FEW:02 150,10,19,15,4,51,10,310
1/22/2016 8:56,CLR:00,10,22,18,4,46,11,330
1/22/2016 9:56,CLR:00,10,24,19,4,42,16,340
1/22/2016 10:56,CLR:00,10,26,20,5,40,13,320
1/22/2016 11:56,CLR:00,10,28,22,5,37,11,350
1/22/2016 12:56,CLR:00,10,29,23,6,38,8,310
1/22/2016 13:56,CLR:00,10,30,23,5,34,9,340
1/22/2016 14:56,BKN:07 200,10,29,23,5,36,8,320
1/22/2016 15:56,OVC:08 200,10,28,22,5,37,8,330
1/22/2016 16:56,CLR:00,10,26,21,6,42,6,320
1/22/2016 17:56,BKN:07 200,10,26,20,5,40,0,0
1/22/2016 18:56,CLR:00,10,25,20,6,44,3,330
1/22/2016 19:56,CLR:00,10,22,18,7,52,5,280
1/22/2016 20:56,CLR:00,10,22,18,8,55,0,0
1/22/2016 21:56,CLR:00,10,21,17,7,54,0,0
1/22/2016 22:56,CLR:00,10,22,18,7,52,0,0
1/22/2016 23:56,CLR:00,10,20,18,11,68,0,0
1/22/2016 23:59,,,,,,,,
1/23/2016 0:56,CLR:00,10,21,18,8,57,0,0
1/23/2016 1:56,CLR:00,10,21,18,9,59,3,360
1/23/2016 2:56,CLR:00,10,22,18,7,52,8,360
1/23/2016 3:56,CLR:00,10,22,18,8,55,6,10
1/23/2016 4:56,CLR:00,10,22,19,11,63,10,20
1/23/2016 5:45,BKN:07 26,10,22,19,12,66,10,30
1/23/2016 5:56,BKN:07 26,10,22,19,12,66,10,20
1/23/2016 6:56,BKN:07 28,10,22,19,13,68,10,20
1/23/2016 7:10,SCT:04 24 OVC:08 30,10,22,19,13,68,13,10
1/23/2016 7:54,BKN:07 23 OVC:08 30,10,23,20,14,68,13,10
1/23/2016 7:56,BKN:07 23 OVC:08 30,10,23,20,14,68,13,20
1/23/2016 8:56,BKN:07 23 OVC:08 30,10,23,21,15,72,10,20
1/23/2016 9:56,SCT:04 24 OVC:08 32,5,23,21,18,81,14,30
1/23/2016 10:11,OVC:08 28,5,23,21,18,81,15,20
1/23/2016 10:56,OVC:08 21,5,23,21,18,81,16,20
1/23/2016 11:56,BKN:07 15 OVC:08 22,4,23,21,18,81,15,10
1/23/2016 12:17,OVC:08 14,7,23,21,18,81,15,30
1/23/2016 12:56,OVC:08 13,3,22,20,17,82,18,20
1/23/2016 13:56,OVC:08 14,9,22,20,16,78,18,30
1/23/2016 14:29,OVC:08 14,2.5,21,20,17,85,17,20
1/23/2016 14:37,OVC:08 15,4,21,20,17,85,21,20
1/23/2016 14:56,OVC:08 15,9,22,20,16,78,17,20
1/23/2016 15:50,OVC:08 14,2,21,20,16,80,16,20
1/23/2016 15:56,OVC:08 14,2,21,19,15,78,16,20
1/23/2016 16:00,OVC:08 16,1.75,21,19,15,78,16,20
1/23/2016 16:56,OVC:08 22,1.75,20,19,16,85,13,20
1/23/2016 17:06,OVC:08 22,2,19,18,15,84,17,10
1/23/2016 17:18,OVC:08 11,1,19,18,15,84,14,20
1/23/2016 17:56,OVC:08 11,1.5,19,18,15,84,14,10
1/23/2016 18:03,OVC:08 17,1.5,19,18,15,84,14,10
1/23/2016 18:30,OVC:08 11,0.75,19,18,15,84,14,10
1/23/2016 18:56,VV:09 11,0.75,19,18,16,88,11,10
1/23/2016 19:44,VV:09 8,0.75,19,18,15,84,15,10
1/23/2016 19:56,VV:09 8,0.75,19,18,15,84,10,10
1/23/2016 20:03,OVC:08 17,1.75,19,18,15,84,13,20
1/23/2016 20:10,VV:09 8,0.75,20,19,15,81,15,10
1/23/2016 20:49,VV:09 19,0.75,20,18,14,78,16,20
1/23/2016 20:56,VV:09 19,0.75,20,18,14,78,17,10
1/23/2016 21:25,OVC:08 35,9,22,19,12,66,13,10
1/23/2016 21:54,VV:09 19,3,21,19,14,74,14,360
1/23/2016 21:56,VV:09 19,3,21,19,14,74,16,10
1/23/2016 22:03,OVC:08 31,4,21,19,13,71,16,360
1/23/2016 22:10,OVC:08 27,3,21,19,13,71,16,10
1/23/2016 22:44,OVC:08 33,10,22,19,11,63,14,360
1/23/2016 22:56,OVC:08 37,10,22,19,11,63,15,10
1/23/2016 23:54,BKN:07 24 BKN:07 45 OVC:08 65,10,21,18,10,63,14,360
1/23/2016 23:56,BKN:07 24 BKN:07 45 OVC:08 80,10,22,19,10,60,17,360
1/23/2016 23:59,,,,,,,,
1/24/2016 0:56,OVC:08 24,10,23,19,10,57,18,10
1/24/2016 1:18,SCT:04 25 OVC:08 90,10,23,19,10,57,13,360
1/24/2016 1:56,BKN:07 95,10,22,19,10,60,13,360
1/24/2016 2:56,CLR:00,10,21,18,8,57,14,10
1/24/2016 3:54,BKN:07 20,10,19,16,5,53,11,360
1/24/2016 3:56,BKN:07 20,10,20,16,5,52,11,360
1/24/2016 4:17,SCT:04 20,10,19,15,4,51,8,350
1/24/2016 4:44,BKN:07 23,10,19,15,2,47,7,350
1/24/2016 4:54,SCT:04 22,10,18,14,1,49,10,350
1/24/2016 4:56,SCT:04 22,10,19,15,2,47,10,360
1/24/2016 5:56,CLR:00,10,16,13,0,49,6,340
1/24/2016 6:56,FEW:02 200,10,15,11,-2,46,6,330
1/24/2016 7:56,CLR:00,10,18,14,-1,43,5,340
1/24/2016 8:56,CLR:00,10,22,17,-2,35,11,350
1/24/2016 9:56,CLR:00,10,25,19,-2,30,9,350
1/24/2016 10:56,CLR:00,10,28,21,-2,27,11,340
1/24/2016 11:56,CLR:00,10,31,23,0,26,9,330
1/24/2016 12:56,CLR:00,10,33,24,0,24,10,320
1/24/2016 13:56,CLR:00,10,34,25,3,27,9,350
1/24/2016 14:56,CLR:00,10,36,27,2,23,10,340
1/24/2016 15:56,CLR:00,10,34,25,3,27,3,350
1/24/2016 16:56,CLR:00,10,28,22,8,43,0,0
1/24/2016 17:56,SCT:04 120,10,26,21,9,48,0,0
1/24/2016 18:56,SCT:04 110,10,28,23,10,47,5,320
1/24/2016 19:56,BKN:07 120,10,30,24,7,38,3,300
1/24/2016 20:56,BKN:07 110,10,31,24,7,36,8,300
1/24/2016 21:56,BKN:07 100,10,29,23,10,45,6,300
1/24/2016 22:56,OVC:08 90,10,30,24,9,41,5,290
1/24/2016 23:56,OVC:08 85,10,28,22,8,43,6,280
1/24/2016 23:59,,,,,,,,
1/25/2016 0:56,OVC:08 90,10,28,23,10,47,6,320
1/25/2016 1:56,FEW:02 110,10,29,23,10,45,8,320
1/25/2016 2:56,CLR:00,10,26,21,9,48,7,300
1/25/2016 3:56,CLR:00,10,23,20,11,60,6,310
1/25/2016 4:56,CLR:00,10,24,21,12,60,6,290
1/25/2016 5:56,CLR:00,10,20,18,12,71,3,280
1/25/2016 6:56,FEW:02 110,10,18,16,11,74,3,260
1/25/2016 7:56,CLR:00,10,18,16,11,74,0,0
1/25/2016 8:56,FEW:02 110,10,27,23,14,58,3,280
1/25/2016 9:56,CLR:00,10,31,26,17,56,5,310
1/25/2016 10:56,CLR:00,10,32,27,16,52,0,0
1/25/2016 11:56,CLR:00,10,33,27,15,47,3,150
1/25/2016 12:56,CLR:00,10,37,29,14,39,0,0
1/25/2016 13:56,CLR:00,10,38,30,14,37,0,0
1/25/2016 14:56,CLR:00,10,37,30,16,42,5,VRB
1/25/2016 15:56,CLR:00,10,36,30,17,46,7,150
1/25/2016 16:56,CLR:00,10,33,28,18,54,8,120
1/25/2016 17:56,CLR:00,10,31,28,22,69,7,140
1/25/2016 18:56,SCT:04 200,10,30,28,23,75,6,150
1/25/2016 19:56,CLR:00,10,31,28,23,72,9,150
1/25/2016 20:56,CLR:00,10,31,28,21,67,9,170
1/25/2016 21:56,CLR:00,10,28,26,22,78,6,180
1/25/2016 22:56,CLR:00,10,27,25,20,75,5,180
1/25/2016 23:56,CLR:00,10,27,24,19,72,3,190
1/25/2016 23:59,,,,,,,,
1/26/2016 0:56,CLR:00,10,27,25,20,75,5,200
1/26/2016 1:56,CLR:00,10,28,26,21,75,9,190
1/26/2016 2:56,CLR:00,10,30,27,22,72,9,190
1/26/2016 3:56,CLR:00,10,29,27,22,75,0,0
1/26/2016 4:56,CLR:00,10,26,25,22,84,0,0
1/26/2016 5:56,CLR:00,10,24,23,22,91,0,0
1/26/2016 6:56,CLR:00,10,23,22,21,92,0,0
1/26/2016 7:56,CLR:00,10,23,23,22,96,5,300
1/26/2016 8:56,CLR:00,10,37,35,32,82,7,190
1/26/2016 9:56,CLR:00,10,41,37,32,70,14,200
1/26/2016 10:56,CLR:00,10,46,40,33,61,14,210
1/26/2016 11:56,BKN:07 100,10,49,42,33,55,18,220
1/26/2016 12:56,SCT:04 95,10,50,43,33,52,21,210
